"Season"	"Date"	"SurveyID"	"active"
"FA"	2011-10-19	"D08-CCC1-FA11"	1
"FA"	2011-10-20	"D08-CCC1-FA11"	1
"FA"	2011-10-21	"D08-CCC1-FA11"	1
"FA"	2011-10-22	"D08-CCC1-FA11"	1
"FA"	2011-10-23	"D08-CCC1-FA11"	1
"FA"	2011-10-24	"D08-CCC1-FA11"	1
"FA"	2011-10-25	"D08-CCC1-FA11"	1
"FA"	2011-10-26	"D08-CCC1-FA11"	1
"FA"	2011-10-27	"D08-CCC1-FA11"	1
"FA"	2011-10-28	"D08-CCC1-FA11"	1
"FA"	2011-10-29	"D08-CCC1-FA11"	1
"FA"	2011-10-30	"D08-CCC1-FA11"	1
"FA"	2011-10-31	"D08-CCC1-FA11"	1
"SP"	2010-05-04	"D08-CCC1-SP10"	NA
"SP"	2010-05-05	"D08-CCC1-SP10"	NA
"SP"	2010-05-06	"D08-CCC1-SP10"	NA
"SP"	2010-05-07	"D08-CCC1-SP10"	NA
"SP"	2010-05-08	"D08-CCC1-SP10"	NA
"SP"	2010-05-09	"D08-CCC1-SP10"	NA
"SP"	2010-05-10	"D08-CCC1-SP10"	NA
"SP"	2010-05-11	"D08-CCC1-SP10"	NA
"SP"	2010-05-12	"D08-CCC1-SP10"	NA
"SP"	2010-05-13	"D08-CCC1-SP10"	NA
"SP"	2010-05-14	"D08-CCC1-SP10"	NA
"SP"	2010-05-15	"D08-CCC1-SP10"	NA
"SP"	2010-05-16	"D08-CCC1-SP10"	NA
"SP"	2010-05-17	"D08-CCC1-SP10"	NA
"SP"	2010-05-18	"D08-CCC1-SP10"	NA
"SP"	2010-05-19	"D08-CCC1-SP10"	NA
"SP"	2010-05-20	"D08-CCC1-SP10"	NA
"SP"	2010-05-21	"D08-CCC1-SP10"	NA
"SP"	2010-05-22	"D08-CCC1-SP10"	NA
"SP"	2010-05-23	"D08-CCC1-SP10"	NA
"SP"	2010-05-24	"D08-CCC1-SP10"	NA
"SP"	2010-05-25	"D08-CCC1-SP10"	NA
"SP"	2010-05-26	"D08-CCC1-SP10"	NA
"SP"	2010-05-27	"D08-CCC1-SP10"	NA
"SP"	2010-05-28	"D08-CCC1-SP10"	NA
"SP"	2010-05-29	"D08-CCC1-SP10"	NA
"SP"	2010-05-30	"D08-CCC1-SP10"	NA
"SP"	2010-05-31	"D08-CCC1-SP10"	NA
"SP"	2011-04-19	"D08-CCC1-SP11"	1
"SP"	2011-04-20	"D08-CCC1-SP11"	1
"SP"	2011-04-21	"D08-CCC1-SP11"	1
"SP"	2011-04-22	"D08-CCC1-SP11"	1
"SP"	2011-04-23	"D08-CCC1-SP11"	1
"SP"	2011-04-24	"D08-CCC1-SP11"	1
"SP"	2011-04-25	"D08-CCC1-SP11"	1
"SP"	2011-04-26	"D08-CCC1-SP11"	1
"SP"	2011-04-27	"D08-CCC1-SP11"	1
"SP"	2011-04-28	"D08-CCC1-SP11"	1
"SP"	2011-04-29	"D08-CCC1-SP11"	1
"SP"	2011-04-30	"D08-CCC1-SP11"	1
"SP"	2011-05-01	"D08-CCC1-SP11"	1
"SP"	2011-05-02	"D08-CCC1-SP11"	1
"SP"	2011-05-03	"D08-CCC1-SP11"	1
"SP"	2011-05-04	"D08-CCC1-SP11"	1
"SP"	2011-05-05	"D08-CCC1-SP11"	1
"SP"	2011-05-06	"D08-CCC1-SP11"	1
"SP"	2011-05-07	"D08-CCC1-SP11"	1
"SP"	2011-05-08	"D08-CCC1-SP11"	1
"SP"	2011-05-09	"D08-CCC1-SP11"	1
"SP"	2011-05-10	"D08-CCC1-SP11"	1
"SP"	2011-05-11	"D08-CCC1-SP11"	1
"SP"	2011-05-12	"D08-CCC1-SP11"	1
"SP"	2011-05-13	"D08-CCC1-SP11"	1
"SP"	2011-05-14	"D08-CCC1-SP11"	1
"SP"	2011-05-15	"D08-CCC1-SP11"	1
"SP"	2011-05-16	"D08-CCC1-SP11"	1
"SP"	2012-04-17	"D08-CCC1-SP12"	NA
"SP"	2012-04-18	"D08-CCC1-SP12"	1
"SP"	2012-04-19	"D08-CCC1-SP12"	1
"SP"	2012-04-20	"D08-CCC1-SP12"	1
"SP"	2012-04-21	"D08-CCC1-SP12"	1
"SP"	2012-04-22	"D08-CCC1-SP12"	1
"SP"	2012-04-23	"D08-CCC1-SP12"	1
"SP"	2012-04-24	"D08-CCC1-SP12"	1
"SP"	2012-04-25	"D08-CCC1-SP12"	1
"SP"	2012-04-26	"D08-CCC1-SP12"	1
"SP"	2012-04-27	"D08-CCC1-SP12"	1
"SP"	2012-04-28	"D08-CCC1-SP12"	1
"SP"	2012-04-29	"D08-CCC1-SP12"	1
"SP"	2012-04-30	"D08-CCC1-SP12"	1
"SP"	2012-05-01	"D08-CCC1-SP12"	1
"SP"	2012-05-02	"D08-CCC1-SP12"	1
"SP"	2012-05-03	"D08-CCC1-SP12"	1
"SP"	2012-05-04	"D08-CCC1-SP12"	1
"SP"	2012-05-05	"D08-CCC1-SP12"	1
"SP"	2012-05-06	"D08-CCC1-SP12"	1
"SP"	2012-05-07	"D08-CCC1-SP12"	1
"SP"	2012-05-08	"D08-CCC1-SP12"	1
"SP"	2012-05-09	"D08-CCC1-SP12"	1
"SP"	2012-05-10	"D08-CCC1-SP12"	1
"SP"	2012-05-11	"D08-CCC1-SP12"	1
"SP"	2012-05-12	"D08-CCC1-SP12"	1
"SP"	2012-05-13	"D08-CCC1-SP12"	1
"SP"	2012-05-14	"D08-CCC1-SP12"	1
"SU"	2010-07-13	"D08-CCC1-SU10"	NA
"SU"	2010-07-14	"D08-CCC1-SU10"	NA
"SU"	2010-07-15	"D08-CCC1-SU10"	NA
"SU"	2010-07-16	"D08-CCC1-SU10"	NA
"SU"	2010-07-17	"D08-CCC1-SU10"	NA
"SU"	2010-07-18	"D08-CCC1-SU10"	NA
"SU"	2010-07-19	"D08-CCC1-SU10"	NA
"SU"	2010-07-20	"D08-CCC1-SU10"	NA
"SU"	2010-07-21	"D08-CCC1-SU10"	NA
"SU"	2010-07-22	"D08-CCC1-SU10"	NA
"SU"	2010-07-23	"D08-CCC1-SU10"	NA
"SU"	2010-07-24	"D08-CCC1-SU10"	NA
"SU"	2010-07-25	"D08-CCC1-SU10"	NA
"SU"	2010-07-26	"D08-CCC1-SU10"	NA
"SU"	2010-07-27	"D08-CCC1-SU10"	NA
"SU"	2010-07-28	"D08-CCC1-SU10"	1
"SU"	2010-07-29	"D08-CCC1-SU10"	1
"SU"	2010-07-30	"D08-CCC1-SU10"	1
"SU"	2010-07-31	"D08-CCC1-SU10"	1
"SU"	2010-08-01	"D08-CCC1-SU10"	1
"SU"	2010-08-02	"D08-CCC1-SU10"	1
"SU"	2010-08-03	"D08-CCC1-SU10"	1
"SU"	2010-08-04	"D08-CCC1-SU10"	1
"SU"	2010-08-05	"D08-CCC1-SU10"	1
"SU"	2010-08-06	"D08-CCC1-SU10"	1
"SU"	2010-08-07	"D08-CCC1-SU10"	1
"SU"	2010-08-08	"D08-CCC1-SU10"	1
"SU"	2010-08-09	"D08-CCC1-SU10"	1
"SU"	2011-07-12	"D08-CCC1-SU11"	1
"SU"	2011-07-13	"D08-CCC1-SU11"	1
"SU"	2011-07-14	"D08-CCC1-SU11"	1
"SU"	2011-07-15	"D08-CCC1-SU11"	1
"SU"	2011-07-16	"D08-CCC1-SU11"	1
"SU"	2011-07-17	"D08-CCC1-SU11"	1
"SU"	2011-07-18	"D08-CCC1-SU11"	1
"SU"	2011-07-19	"D08-CCC1-SU11"	1
"SU"	2011-07-20	"D08-CCC1-SU11"	1
"SU"	2011-07-21	"D08-CCC1-SU11"	1
"SU"	2011-07-22	"D08-CCC1-SU11"	1
"SU"	2011-07-23	"D08-CCC1-SU11"	1
"SU"	2011-07-24	"D08-CCC1-SU11"	1
"SU"	2011-07-25	"D08-CCC1-SU11"	1
"SU"	2011-07-26	"D08-CCC1-SU11"	1
"SU"	2011-07-27	"D08-CCC1-SU11"	1
"SU"	2011-07-28	"D08-CCC1-SU11"	1
"SU"	2011-07-29	"D08-CCC1-SU11"	1
"SU"	2011-07-30	"D08-CCC1-SU11"	1
"SU"	2011-07-31	"D08-CCC1-SU11"	1
"SU"	2011-08-01	"D08-CCC1-SU11"	1
"SU"	2011-08-02	"D08-CCC1-SU11"	1
"SU"	2011-08-03	"D08-CCC1-SU11"	1
"SU"	2011-08-04	"D08-CCC1-SU11"	1
"SU"	2011-08-05	"D08-CCC1-SU11"	1
"SU"	2011-08-06	"D08-CCC1-SU11"	1
"SU"	2011-08-07	"D08-CCC1-SU11"	1
"SU"	2011-08-08	"D08-CCC1-SU11"	1
"SU"	2012-07-10	"D08-CCC1-SU12"	NA
"SU"	2012-07-11	"D08-CCC1-SU12"	1
"SU"	2012-07-12	"D08-CCC1-SU12"	1
"SU"	2012-07-13	"D08-CCC1-SU12"	1
"SU"	2012-07-14	"D08-CCC1-SU12"	1
"SU"	2012-07-15	"D08-CCC1-SU12"	1
"SU"	2012-07-16	"D08-CCC1-SU12"	1
"SU"	2012-07-17	"D08-CCC1-SU12"	1
"SU"	2012-07-18	"D08-CCC1-SU12"	1
"SU"	2012-07-19	"D08-CCC1-SU12"	1
"SU"	2012-07-20	"D08-CCC1-SU12"	1
"SU"	2012-07-21	"D08-CCC1-SU12"	1
"SU"	2012-07-22	"D08-CCC1-SU12"	1
"SU"	2012-07-23	"D08-CCC1-SU12"	1
"SU"	2012-07-24	"D08-CCC1-SU12"	1
"SU"	2012-07-25	"D08-CCC1-SU12"	1
"SU"	2012-07-26	"D08-CCC1-SU12"	1
"SU"	2012-07-27	"D08-CCC1-SU12"	1
"SU"	2012-07-28	"D08-CCC1-SU12"	1
"SU"	2012-07-29	"D08-CCC1-SU12"	1
"SU"	2012-07-30	"D08-CCC1-SU12"	1
"SU"	2012-07-31	"D08-CCC1-SU12"	1
"SU"	2012-08-01	"D08-CCC1-SU12"	1
"SU"	2012-08-02	"D08-CCC1-SU12"	1
"SU"	2012-08-03	"D08-CCC1-SU12"	1
"SU"	2012-08-04	"D08-CCC1-SU12"	1
"SU"	2012-08-05	"D08-CCC1-SU12"	1
"SU"	2012-08-06	"D08-CCC1-SU12"	1
"WI"	2011-01-25	"D08-CCC1-WI11"	1
"WI"	2011-01-26	"D08-CCC1-WI11"	1
"WI"	2011-01-27	"D08-CCC1-WI11"	1
"WI"	2011-01-28	"D08-CCC1-WI11"	1
"WI"	2011-01-29	"D08-CCC1-WI11"	1
"WI"	2011-01-30	"D08-CCC1-WI11"	1
"WI"	2011-01-31	"D08-CCC1-WI11"	1
"WI"	2011-02-01	"D08-CCC1-WI11"	1
"WI"	2011-02-02	"D08-CCC1-WI11"	1
"WI"	2011-02-03	"D08-CCC1-WI11"	1
"WI"	2011-02-04	"D08-CCC1-WI11"	1
"WI"	2011-02-05	"D08-CCC1-WI11"	1
"WI"	2011-02-06	"D08-CCC1-WI11"	1
"WI"	2011-02-07	"D08-CCC1-WI11"	1
"WI"	2011-02-08	"D08-CCC1-WI11"	1
"WI"	2011-02-09	"D08-CCC1-WI11"	1
"WI"	2011-02-10	"D08-CCC1-WI11"	1
"WI"	2011-02-11	"D08-CCC1-WI11"	NA
"WI"	2011-02-12	"D08-CCC1-WI11"	NA
"WI"	2011-02-13	"D08-CCC1-WI11"	NA
"WI"	2011-02-14	"D08-CCC1-WI11"	NA
"WI"	2011-02-15	"D08-CCC1-WI11"	NA
"WI"	2011-02-16	"D08-CCC1-WI11"	NA
"WI"	2011-02-17	"D08-CCC1-WI11"	NA
"WI"	2011-02-18	"D08-CCC1-WI11"	NA
"WI"	2011-02-19	"D08-CCC1-WI11"	NA
"WI"	2011-02-20	"D08-CCC1-WI11"	NA
"WI"	2011-02-21	"D08-CCC1-WI11"	NA
"WI"	2012-01-24	"D08-CCC1-WI12"	1
"WI"	2012-01-25	"D08-CCC1-WI12"	1
"WI"	2012-01-26	"D08-CCC1-WI12"	1
"WI"	2012-01-27	"D08-CCC1-WI12"	1
"WI"	2012-01-28	"D08-CCC1-WI12"	1
"WI"	2012-01-29	"D08-CCC1-WI12"	1
"WI"	2012-01-30	"D08-CCC1-WI12"	1
"WI"	2012-01-31	"D08-CCC1-WI12"	1
"WI"	2012-02-01	"D08-CCC1-WI12"	1
"WI"	2012-02-02	"D08-CCC1-WI12"	1
"WI"	2012-02-03	"D08-CCC1-WI12"	1
"WI"	2012-02-04	"D08-CCC1-WI12"	1
"WI"	2012-02-05	"D08-CCC1-WI12"	1
"WI"	2012-02-06	"D08-CCC1-WI12"	1
"WI"	2012-02-07	"D08-CCC1-WI12"	1
"WI"	2012-02-08	"D08-CCC1-WI12"	1
"WI"	2012-02-09	"D08-CCC1-WI12"	1
"WI"	2012-02-10	"D08-CCC1-WI12"	1
"WI"	2012-02-11	"D08-CCC1-WI12"	1
"WI"	2012-02-12	"D08-CCC1-WI12"	1
"WI"	2012-02-13	"D08-CCC1-WI12"	1
"WI"	2012-02-14	"D08-CCC1-WI12"	1
"WI"	2012-02-15	"D08-CCC1-WI12"	1
"WI"	2012-02-16	"D08-CCC1-WI12"	1
"WI"	2012-02-17	"D08-CCC1-WI12"	1
"WI"	2012-02-18	"D08-CCC1-WI12"	1
"WI"	2012-02-19	"D08-CCC1-WI12"	1
"WI"	2012-02-20	"D08-CCC1-WI12"	1
"FA"	2010-10-12	"D08-DAW1-FA10"	NA
"FA"	2010-10-13	"D08-DAW1-FA10"	NA
"FA"	2010-10-14	"D08-DAW1-FA10"	NA
"FA"	2010-10-15	"D08-DAW1-FA10"	NA
"FA"	2010-10-16	"D08-DAW1-FA10"	NA
"FA"	2010-10-17	"D08-DAW1-FA10"	NA
"FA"	2010-10-18	"D08-DAW1-FA10"	NA
"FA"	2010-10-19	"D08-DAW1-FA10"	NA
"FA"	2010-10-20	"D08-DAW1-FA10"	1
"FA"	2010-10-21	"D08-DAW1-FA10"	1
"FA"	2010-10-22	"D08-DAW1-FA10"	1
"FA"	2010-10-23	"D08-DAW1-FA10"	1
"FA"	2010-10-24	"D08-DAW1-FA10"	1
"FA"	2010-10-25	"D08-DAW1-FA10"	1
"FA"	2010-10-26	"D08-DAW1-FA10"	1
"FA"	2010-10-27	"D08-DAW1-FA10"	1
"FA"	2010-10-28	"D08-DAW1-FA10"	1
"FA"	2010-10-29	"D08-DAW1-FA10"	1
"FA"	2010-10-30	"D08-DAW1-FA10"	1
"FA"	2010-10-31	"D08-DAW1-FA10"	1
"FA"	2010-11-01	"D08-DAW1-FA10"	1
"FA"	2010-11-02	"D08-DAW1-FA10"	1
"FA"	2010-11-03	"D08-DAW1-FA10"	1
"FA"	2010-11-04	"D08-DAW1-FA10"	1
"FA"	2010-11-05	"D08-DAW1-FA10"	1
"FA"	2010-11-06	"D08-DAW1-FA10"	1
"FA"	2010-11-07	"D08-DAW1-FA10"	1
"FA"	2010-11-08	"D08-DAW1-FA10"	1
"FA"	2011-10-04	"D08-DAW1-FA11"	NA
"FA"	2011-10-05	"D08-DAW1-FA11"	NA
"FA"	2011-10-06	"D08-DAW1-FA11"	NA
"FA"	2011-10-07	"D08-DAW1-FA11"	NA
"FA"	2011-10-08	"D08-DAW1-FA11"	NA
"FA"	2011-10-09	"D08-DAW1-FA11"	NA
"FA"	2011-10-10	"D08-DAW1-FA11"	NA
"FA"	2011-10-11	"D08-DAW1-FA11"	NA
"FA"	2011-10-12	"D08-DAW1-FA11"	NA
"FA"	2011-10-13	"D08-DAW1-FA11"	NA
"FA"	2011-10-14	"D08-DAW1-FA11"	NA
"FA"	2011-10-15	"D08-DAW1-FA11"	NA
"FA"	2011-10-16	"D08-DAW1-FA11"	NA
"FA"	2011-10-17	"D08-DAW1-FA11"	NA
"FA"	2011-10-18	"D08-DAW1-FA11"	NA
"FA"	2011-10-19	"D08-DAW1-FA11"	NA
"FA"	2011-10-20	"D08-DAW1-FA11"	NA
"FA"	2011-10-21	"D08-DAW1-FA11"	NA
"FA"	2011-10-22	"D08-DAW1-FA11"	NA
"FA"	2011-10-23	"D08-DAW1-FA11"	NA
"FA"	2011-10-24	"D08-DAW1-FA11"	NA
"FA"	2011-10-25	"D08-DAW1-FA11"	1
"FA"	2011-10-26	"D08-DAW1-FA11"	1
"FA"	2011-10-27	"D08-DAW1-FA11"	1
"FA"	2011-10-28	"D08-DAW1-FA11"	NA
"FA"	2011-10-29	"D08-DAW1-FA11"	NA
"FA"	2011-10-30	"D08-DAW1-FA11"	NA
"FA"	2011-10-31	"D08-DAW1-FA11"	NA
"SP"	2010-05-04	"D08-DAW1-SP10"	NA
"SP"	2010-05-05	"D08-DAW1-SP10"	NA
"SP"	2010-05-06	"D08-DAW1-SP10"	NA
"SP"	2010-05-07	"D08-DAW1-SP10"	NA
"SP"	2010-05-08	"D08-DAW1-SP10"	NA
"SP"	2010-05-09	"D08-DAW1-SP10"	NA
"SP"	2010-05-10	"D08-DAW1-SP10"	1
"SP"	2010-05-11	"D08-DAW1-SP10"	1
"SP"	2010-05-12	"D08-DAW1-SP10"	1
"SP"	2010-05-13	"D08-DAW1-SP10"	1
"SP"	2010-05-14	"D08-DAW1-SP10"	1
"SP"	2010-05-15	"D08-DAW1-SP10"	1
"SP"	2010-05-16	"D08-DAW1-SP10"	1
"SP"	2010-05-17	"D08-DAW1-SP10"	1
"SP"	2010-05-18	"D08-DAW1-SP10"	1
"SP"	2010-05-19	"D08-DAW1-SP10"	1
"SP"	2010-05-20	"D08-DAW1-SP10"	1
"SP"	2010-05-21	"D08-DAW1-SP10"	1
"SP"	2010-05-22	"D08-DAW1-SP10"	1
"SP"	2010-05-23	"D08-DAW1-SP10"	1
"SP"	2010-05-24	"D08-DAW1-SP10"	1
"SP"	2010-05-25	"D08-DAW1-SP10"	1
"SP"	2010-05-26	"D08-DAW1-SP10"	1
"SP"	2010-05-27	"D08-DAW1-SP10"	1
"SP"	2010-05-28	"D08-DAW1-SP10"	1
"SP"	2010-05-29	"D08-DAW1-SP10"	1
"SP"	2010-05-30	"D08-DAW1-SP10"	1
"SP"	2010-05-31	"D08-DAW1-SP10"	1
"SP"	2011-04-19	"D08-DAW1-SP11"	1
"SP"	2011-04-20	"D08-DAW1-SP11"	1
"SP"	2011-04-21	"D08-DAW1-SP11"	1
"SP"	2011-04-22	"D08-DAW1-SP11"	NA
"SP"	2011-04-23	"D08-DAW1-SP11"	NA
"SP"	2011-04-24	"D08-DAW1-SP11"	NA
"SP"	2011-04-25	"D08-DAW1-SP11"	NA
"SP"	2011-04-26	"D08-DAW1-SP11"	NA
"SP"	2011-04-27	"D08-DAW1-SP11"	NA
"SP"	2011-04-28	"D08-DAW1-SP11"	NA
"SP"	2011-04-29	"D08-DAW1-SP11"	NA
"SP"	2011-04-30	"D08-DAW1-SP11"	NA
"SP"	2011-05-01	"D08-DAW1-SP11"	NA
"SP"	2011-05-02	"D08-DAW1-SP11"	1
"SP"	2011-05-03	"D08-DAW1-SP11"	1
"SP"	2011-05-04	"D08-DAW1-SP11"	1
"SP"	2011-05-05	"D08-DAW1-SP11"	NA
"SP"	2011-05-06	"D08-DAW1-SP11"	NA
"SP"	2011-05-07	"D08-DAW1-SP11"	NA
"SP"	2011-05-08	"D08-DAW1-SP11"	NA
"SP"	2011-05-09	"D08-DAW1-SP11"	NA
"SP"	2011-05-10	"D08-DAW1-SP11"	NA
"SP"	2011-05-11	"D08-DAW1-SP11"	NA
"SP"	2011-05-12	"D08-DAW1-SP11"	NA
"SP"	2011-05-13	"D08-DAW1-SP11"	NA
"SP"	2011-05-14	"D08-DAW1-SP11"	NA
"SP"	2011-05-15	"D08-DAW1-SP11"	NA
"SP"	2011-05-16	"D08-DAW1-SP11"	NA
"SP"	2012-04-17	"D08-DAW1-SP12"	NA
"SP"	2012-04-18	"D08-DAW1-SP12"	1
"SP"	2012-04-19	"D08-DAW1-SP12"	1
"SP"	2012-04-20	"D08-DAW1-SP12"	1
"SP"	2012-04-21	"D08-DAW1-SP12"	1
"SP"	2012-04-22	"D08-DAW1-SP12"	1
"SP"	2012-04-23	"D08-DAW1-SP12"	1
"SP"	2012-04-24	"D08-DAW1-SP12"	1
"SP"	2012-04-25	"D08-DAW1-SP12"	1
"SP"	2012-04-26	"D08-DAW1-SP12"	1
"SP"	2012-04-27	"D08-DAW1-SP12"	1
"SP"	2012-04-28	"D08-DAW1-SP12"	1
"SP"	2012-04-29	"D08-DAW1-SP12"	1
"SP"	2012-04-30	"D08-DAW1-SP12"	1
"SP"	2012-05-01	"D08-DAW1-SP12"	1
"SP"	2012-05-02	"D08-DAW1-SP12"	1
"SP"	2012-05-03	"D08-DAW1-SP12"	1
"SP"	2012-05-04	"D08-DAW1-SP12"	1
"SP"	2012-05-05	"D08-DAW1-SP12"	1
"SP"	2012-05-06	"D08-DAW1-SP12"	1
"SP"	2012-05-07	"D08-DAW1-SP12"	1
"SP"	2012-05-08	"D08-DAW1-SP12"	1
"SP"	2012-05-09	"D08-DAW1-SP12"	1
"SP"	2012-05-10	"D08-DAW1-SP12"	1
"SP"	2012-05-11	"D08-DAW1-SP12"	1
"SP"	2012-05-12	"D08-DAW1-SP12"	1
"SP"	2012-05-13	"D08-DAW1-SP12"	1
"SP"	2012-05-14	"D08-DAW1-SP12"	1
"SU"	2010-07-13	"D08-DAW1-SU10"	1
"SU"	2010-07-14	"D08-DAW1-SU10"	1
"SU"	2010-07-15	"D08-DAW1-SU10"	1
"SU"	2010-07-16	"D08-DAW1-SU10"	1
"SU"	2010-07-17	"D08-DAW1-SU10"	1
"SU"	2010-07-18	"D08-DAW1-SU10"	1
"SU"	2010-07-19	"D08-DAW1-SU10"	1
"SU"	2010-07-20	"D08-DAW1-SU10"	1
"SU"	2010-07-21	"D08-DAW1-SU10"	1
"SU"	2010-07-22	"D08-DAW1-SU10"	1
"SU"	2010-07-23	"D08-DAW1-SU10"	1
"SU"	2010-07-24	"D08-DAW1-SU10"	1
"SU"	2010-07-25	"D08-DAW1-SU10"	1
"SU"	2010-07-26	"D08-DAW1-SU10"	1
"SU"	2010-07-27	"D08-DAW1-SU10"	1
"SU"	2010-07-28	"D08-DAW1-SU10"	1
"SU"	2010-07-29	"D08-DAW1-SU10"	1
"SU"	2010-07-30	"D08-DAW1-SU10"	1
"SU"	2010-07-31	"D08-DAW1-SU10"	1
"SU"	2010-08-01	"D08-DAW1-SU10"	1
"SU"	2010-08-02	"D08-DAW1-SU10"	1
"SU"	2010-08-03	"D08-DAW1-SU10"	1
"SU"	2010-08-04	"D08-DAW1-SU10"	1
"SU"	2010-08-05	"D08-DAW1-SU10"	1
"SU"	2010-08-06	"D08-DAW1-SU10"	1
"SU"	2010-08-07	"D08-DAW1-SU10"	1
"SU"	2010-08-08	"D08-DAW1-SU10"	1
"SU"	2010-08-09	"D08-DAW1-SU10"	1
"SU"	2011-07-12	"D08-DAW1-SU11"	1
"SU"	2011-07-13	"D08-DAW1-SU11"	1
"SU"	2011-07-14	"D08-DAW1-SU11"	1
"SU"	2011-07-15	"D08-DAW1-SU11"	1
"SU"	2011-07-16	"D08-DAW1-SU11"	1
"SU"	2011-07-17	"D08-DAW1-SU11"	1
"SU"	2011-07-18	"D08-DAW1-SU11"	1
"SU"	2011-07-19	"D08-DAW1-SU11"	1
"SU"	2011-07-20	"D08-DAW1-SU11"	1
"SU"	2011-07-21	"D08-DAW1-SU11"	1
"SU"	2011-07-22	"D08-DAW1-SU11"	1
"SU"	2011-07-23	"D08-DAW1-SU11"	1
"SU"	2011-07-24	"D08-DAW1-SU11"	1
"SU"	2011-07-25	"D08-DAW1-SU11"	1
"SU"	2011-07-26	"D08-DAW1-SU11"	1
"SU"	2011-07-27	"D08-DAW1-SU11"	1
"SU"	2011-07-28	"D08-DAW1-SU11"	1
"SU"	2011-07-29	"D08-DAW1-SU11"	1
"SU"	2011-07-30	"D08-DAW1-SU11"	1
"SU"	2011-07-31	"D08-DAW1-SU11"	1
"SU"	2011-08-01	"D08-DAW1-SU11"	1
"SU"	2011-08-02	"D08-DAW1-SU11"	1
"SU"	2011-08-03	"D08-DAW1-SU11"	1
"SU"	2011-08-04	"D08-DAW1-SU11"	1
"SU"	2011-08-05	"D08-DAW1-SU11"	1
"SU"	2011-08-06	"D08-DAW1-SU11"	1
"SU"	2011-08-07	"D08-DAW1-SU11"	1
"SU"	2011-08-08	"D08-DAW1-SU11"	1
"SU"	2012-07-10	"D08-DAW1-SU12"	NA
"SU"	2012-07-11	"D08-DAW1-SU12"	1
"SU"	2012-07-12	"D08-DAW1-SU12"	1
"SU"	2012-07-13	"D08-DAW1-SU12"	1
"SU"	2012-07-14	"D08-DAW1-SU12"	1
"SU"	2012-07-15	"D08-DAW1-SU12"	1
"SU"	2012-07-16	"D08-DAW1-SU12"	1
"SU"	2012-07-17	"D08-DAW1-SU12"	1
"SU"	2012-07-18	"D08-DAW1-SU12"	1
"SU"	2012-07-19	"D08-DAW1-SU12"	1
"SU"	2012-07-20	"D08-DAW1-SU12"	1
"SU"	2012-07-21	"D08-DAW1-SU12"	1
"SU"	2012-07-22	"D08-DAW1-SU12"	1
"SU"	2012-07-23	"D08-DAW1-SU12"	1
"SU"	2012-07-24	"D08-DAW1-SU12"	1
"SU"	2012-07-25	"D08-DAW1-SU12"	1
"SU"	2012-07-26	"D08-DAW1-SU12"	1
"SU"	2012-07-27	"D08-DAW1-SU12"	1
"SU"	2012-07-28	"D08-DAW1-SU12"	1
"SU"	2012-07-29	"D08-DAW1-SU12"	1
"SU"	2012-07-30	"D08-DAW1-SU12"	1
"SU"	2012-07-31	"D08-DAW1-SU12"	1
"SU"	2012-08-01	"D08-DAW1-SU12"	1
"SU"	2012-08-02	"D08-DAW1-SU12"	1
"SU"	2012-08-03	"D08-DAW1-SU12"	1
"SU"	2012-08-04	"D08-DAW1-SU12"	1
"SU"	2012-08-05	"D08-DAW1-SU12"	1
"SU"	2012-08-06	"D08-DAW1-SU12"	1
"WI"	2011-01-25	"D08-DAW1-WI11"	1
"WI"	2011-01-26	"D08-DAW1-WI11"	1
"WI"	2011-01-27	"D08-DAW1-WI11"	1
"WI"	2011-01-28	"D08-DAW1-WI11"	1
"WI"	2011-01-29	"D08-DAW1-WI11"	1
"WI"	2011-01-30	"D08-DAW1-WI11"	1
"WI"	2011-01-31	"D08-DAW1-WI11"	1
"WI"	2011-02-01	"D08-DAW1-WI11"	1
"WI"	2011-02-02	"D08-DAW1-WI11"	1
"WI"	2011-02-03	"D08-DAW1-WI11"	1
"WI"	2011-02-04	"D08-DAW1-WI11"	1
"WI"	2011-02-05	"D08-DAW1-WI11"	1
"WI"	2011-02-06	"D08-DAW1-WI11"	1
"WI"	2011-02-07	"D08-DAW1-WI11"	1
"WI"	2011-02-08	"D08-DAW1-WI11"	1
"WI"	2011-02-09	"D08-DAW1-WI11"	1
"WI"	2011-02-10	"D08-DAW1-WI11"	1
"WI"	2011-02-11	"D08-DAW1-WI11"	1
"WI"	2011-02-12	"D08-DAW1-WI11"	1
"WI"	2011-02-13	"D08-DAW1-WI11"	1
"WI"	2011-02-14	"D08-DAW1-WI11"	1
"WI"	2011-02-15	"D08-DAW1-WI11"	1
"WI"	2011-02-16	"D08-DAW1-WI11"	1
"WI"	2011-02-17	"D08-DAW1-WI11"	1
"WI"	2011-02-18	"D08-DAW1-WI11"	1
"WI"	2011-02-19	"D08-DAW1-WI11"	1
"WI"	2011-02-20	"D08-DAW1-WI11"	1
"WI"	2011-02-21	"D08-DAW1-WI11"	1
"WI"	2012-01-24	"D08-DAW1-WI12"	1
"WI"	2012-01-25	"D08-DAW1-WI12"	1
"WI"	2012-01-26	"D08-DAW1-WI12"	1
"WI"	2012-01-27	"D08-DAW1-WI12"	1
"WI"	2012-01-28	"D08-DAW1-WI12"	1
